,enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,city_fix,gender_encoded,relevent_experience_encoded,enrolled_university_encoded,education_level_encoded,major_discipline_encoded,experience_encoded,company_size_encoded,company_type_encoded,last_new_job_encoded
8829,18103,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Public Sector,2,64,0,103,0,0,3,0,5,14,1,4,2
8830,9525,city_90,0.698,Male,No relevent experience,no_enrollment,Masters,STEM,11,No information,Other,never,18,0,90,1,1,3,2,5,11,8,3,0
8831,22171,city_138,0.836,Male,Has relevent experience,Part time course,Graduate,STEM,19,100-500,Public Sector,1,4,0,138,1,0,2,0,5,19,1,4,1
8832,5366,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,81,0,16,1,0,3,0,5,21,7,5,5
8833,30428,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,No information,Other,>4,56,0,160,1,0,3,0,5,21,8,3,5
8834,8374,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Funded Startup,2,56,0,103,1,0,3,0,5,4,1,1,2
8835,5586,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,3,No information,Pvt Ltd,never,18,1,160,1,1,0,0,5,3,8,5,0
8836,11253,city_103,0.92,Prefer not to say,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,156,0,103,3,0,3,0,5,5,3,5,1
8837,31889,city_160,0.92,Male,No relevent experience,no_enrollment,Primary School,Other,3,No information,Other,1,17,0,160,1,1,3,4,4,3,8,3,1
8838,25035,city_116,0.743,Prefer not to say,Has relevent experience,no_enrollment,Masters,STEM,2,No information,Other,2,144,0,116,3,0,3,2,5,2,8,3,2
8839,22301,city_114,0.9259999999999999,Prefer not to say,No relevent experience,Full time course,Graduate,Arts,6,No information,Other,1,25,0,114,3,1,0,0,0,6,8,3,1
8840,25789,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,2,19,0,103,1,0,3,0,5,21,4,5,2
8841,1471,city_73,0.754,Male,Has relevent experience,Part time course,Graduate,Humanities,11,No information,Other,>4,166,0,73,1,0,2,0,2,11,8,3,5
8842,21676,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,No information,Other,1,8,0,173,1,0,3,0,5,11,8,3,1
8843,9840,city_114,0.9259999999999999,Male,No relevent experience,Full time course,High School,Other,8,No information,Public Sector,1,81,0,114,1,1,0,1,4,8,8,4,1
8844,30532,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,500-999,Pvt Ltd,1,102,1,103,1,0,3,0,5,16,5,5,1
8845,201,city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,High School,Other,8,100-500,Pvt Ltd,>4,14,0,41,1,0,3,1,4,8,1,5,5
8846,28544,city_103,0.92,Prefer not to say,Has relevent experience,no_enrollment,Graduate,STEM,19,50-99,Pvt Ltd,4,29,0,103,3,0,3,0,5,19,4,5,4
8847,12681,city_16,0.91,Male,Has relevent experience,Full time course,High School,Other,1,10/49,Pvt Ltd,1,86,0,16,1,0,0,1,4,1,0,5,1
8848,16948,city_21,0.624,Prefer not to say,No relevent experience,Full time course,Graduate,Other,2,No information,Other,never,61,0,21,3,1,0,0,4,2,8,3,0
8849,30304,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Funded Startup,1,42,0,64,1,0,3,2,5,21,1,1,1
8850,4028,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,No information,Other,2,84,0,103,1,0,3,2,2,21,8,3,2
8851,23061,city_61,0.9129999999999999,Male,No relevent experience,no_enrollment,Graduate,STEM,1,<10,Pvt Ltd,never,52,0,61,1,1,3,0,5,1,7,5,0
8852,14309,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,>4,20,0,160,1,0,3,0,5,21,0,5,5
8853,482,city_100,0.887,Male,Has relevent experience,no_enrollment,High School,Other,14,50-99,Pvt Ltd,1,89,0,100,1,0,3,1,4,14,4,5,1
8854,32064,city_167,0.9209999999999999,Male,No relevent experience,Full time course,Graduate,STEM,10,1000-4999,Public Sector,1,48,0,167,1,1,0,0,5,10,2,4,1
8855,13204,city_103,0.92,Prefer not to say,Has relevent experience,no_enrollment,Graduate,STEM,15,No information,Other,2,210,1,103,3,0,3,0,5,15,8,3,2
8856,12286,city_103,0.92,Prefer not to say,No relevent experience,no_enrollment,Graduate,STEM,>20,No information,Other,>4,68,0,103,3,1,3,0,5,21,8,3,5
8857,10996,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,>4,96,0,16,1,0,3,0,5,12,4,5,5
8858,19698,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,6,10/49,Early Stage Startup,1,34,0,160,1,1,3,0,5,6,0,0,1
8859,16555,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,No information,Other,>4,105,0,19,1,0,3,0,5,13,8,3,5
8860,11233,city_19,0.682,Male,No relevent experience,Full time course,High School,Other,8,No information,Other,1,50,0,19,1,1,0,1,4,8,8,3,1
8861,23299,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,23,1,103,1,0,3,0,5,21,2,5,5
8862,24021,city_165,0.903,Male,Has relevent experience,no_enrollment,Phd,STEM,4,5000-9999,Public Sector,2,21,1,165,1,0,3,3,5,4,6,4,2
8863,31098,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,1,1,103,1,0,3,0,5,3,3,5,1
8864,7699,city_103,0.92,Prefer not to say,Has relevent experience,no_enrollment,Phd,STEM,>20,No information,Other,2,6,0,103,3,0,3,3,5,21,8,3,2
8865,21210,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,61,0,103,1,0,3,0,5,21,1,5,1
8866,21630,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,10/49,Early Stage Startup,1,33,1,21,1,0,0,0,5,2,0,0,1
8867,17332,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,3,100-500,Funded Startup,1,19,0,114,1,0,3,2,5,3,1,1,1
8868,21333,city_90,0.698,Prefer not to say,No relevent experience,no_enrollment,Graduate,STEM,9,No information,Other,4,31,0,90,3,1,3,0,5,9,8,3,4
8869,8809,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,100-500,Pvt Ltd,>4,33,0,103,1,0,3,0,4,21,1,5,5
8870,3856,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,1,32,0,16,1,0,3,0,5,14,4,5,1
8871,7930,city_24,0.698,Prefer not to say,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,never,6,0,24,3,0,3,2,5,14,4,5,0
8872,21273,city_165,0.903,Prefer not to say,No relevent experience,no_enrollment,Graduate,STEM,3,No information,Other,2,113,0,165,3,1,3,0,5,3,8,3,2
8873,14479,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,Business Degree,8,100-500,Pvt Ltd,1,78,0,102,1,0,3,2,1,8,1,5,1
8874,33153,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,No information,Pvt Ltd,1,84,0,21,1,0,3,0,5,4,8,5,1
8875,12516,city_71,0.884,Prefer not to say,Has relevent experience,No information,Graduate,Other,>20,No information,Public Sector,>4,38,0,71,3,0,1,0,4,21,8,4,5
8876,23316,city_40,0.7759999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,1,15,0,40,1,0,3,0,5,21,0,5,1
8877,7813,city_104,0.924,Male,No relevent experience,no_enrollment,Phd,STEM,17,50-99,NGO,3,36,0,104,1,1,3,3,5,17,4,2,3
8878,22440,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Other,1,58,0,21,0,0,3,0,5,7,3,3,1
8879,4396,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,256,0,160,1,0,3,2,5,21,3,5,1
8880,21166,city_150,0.698,Prefer not to say,No relevent experience,Full time course,Graduate,STEM,4,No information,Other,1,7,0,150,3,1,0,0,5,4,8,3,1
8881,27705,city_114,0.9259999999999999,Prefer not to say,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,never,57,0,114,3,0,3,2,5,21,3,5,0
8882,13892,city_103,0.92,Male,No relevent experience,Full time course,High School,Other,3,No information,Other,1,46,0,103,1,1,0,1,4,3,8,3,1
8883,21554,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,No information,Other,>4,36,0,103,1,0,3,0,5,21,8,3,5
8884,9916,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,55,0,160,1,0,3,0,5,21,1,5,5
8885,19935,city_123,0.738,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,2,21,0,123,1,0,3,0,5,10,2,5,2
8886,26030,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,21,0,75,1,0,3,0,5,21,3,5,2
8887,27247,city_28,0.9390000000000001,Male,Has relevent experience,no_enrollment,High School,Other,6,10/49,Pvt Ltd,1,134,0,28,1,0,3,1,4,6,0,5,1
8888,30438,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,100-500,Pvt Ltd,>4,87,0,103,1,0,3,0,4,21,1,5,5
8889,21188,city_16,0.91,Prefer not to say,No relevent experience,no_enrollment,Phd,STEM,1,10000+,NGO,1,28,1,16,3,1,3,3,5,1,3,2,1
8890,19185,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10/49,Pvt Ltd,4,28,1,50,1,0,3,0,5,14,0,5,4
8891,31510,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,1000-4999,Pvt Ltd,1,86,0,104,1,0,3,0,5,8,2,5,1
8892,3352,city_62,0.645,Male,Has relevent experience,no_enrollment,Masters,STEM,9,No information,Other,2,11,0,62,1,0,3,2,5,9,8,3,2
8893,2334,city_83,0.9229999999999999,Female,No relevent experience,no_enrollment,Masters,STEM,7,100-500,Pvt Ltd,1,10,0,83,0,1,3,2,5,7,1,5,1
8894,3788,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Other,>4,46,0,103,0,0,3,2,5,21,6,3,5
8895,17389,city_114,0.9259999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,11,No information,Other,>4,39,0,114,1,0,0,0,5,11,8,3,5
8896,31629,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,<10,Pvt Ltd,1,74,0,61,1,0,3,0,5,19,7,5,1
8897,14686,city_21,0.624,Prefer not to say,Has relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,105,0,21,3,0,0,0,5,4,4,5,1
8898,21871,city_72,0.795,Prefer not to say,Has relevent experience,no_enrollment,Masters,STEM,7,<10,Funded Startup,1,27,1,72,3,0,3,2,5,7,7,1,1
8899,4730,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,No information,Other,>4,24,0,16,1,0,3,0,5,19,8,3,5
8900,672,city_104,0.924,Male,Has relevent experience,Full time course,Graduate,STEM,9,No information,Other,>4,45,0,104,1,0,0,0,5,9,8,3,5
8901,14537,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,10/49,Early Stage Startup,1,32,0,90,1,0,3,0,5,1,0,0,1
8902,24266,city_90,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,NGO,1,36,0,90,1,0,3,2,5,11,1,2,1
8903,1788,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,7,0,103,1,0,3,2,5,21,3,5,2
8904,23100,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,3,2,0,103,1,0,3,0,5,21,3,5,3
8905,31943,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Early Stage Startup,2,32,0,71,1,0,3,0,5,21,1,0,2
8906,22761,city_136,0.897,Prefer not to say,No relevent experience,no_enrollment,Phd,STEM,15,5000-9999,Public Sector,3,111,1,136,3,1,3,3,5,15,6,4,3
8907,6038,city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,100-500,Pvt Ltd,1,24,0,57,1,0,3,0,5,17,1,5,1
8908,18784,city_16,0.91,Male,No relevent experience,Full time course,Masters,STEM,11,5000-9999,NGO,>4,90,0,16,1,1,0,2,5,11,6,2,5
8909,31695,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,81,0,103,1,0,3,0,5,21,3,5,5
8910,15498,city_97,0.925,Male,No relevent experience,Full time course,High School,Other,1,50-99,Public Sector,1,83,1,97,1,1,0,1,4,1,4,4,1
8911,18047,city_136,0.897,Prefer not to say,Has relevent experience,Part time course,Masters,STEM,5,50-99,Other,1,21,0,136,3,0,2,2,5,5,4,3,1
8912,19640,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,55,0,21,1,0,3,0,5,21,1,5,2
8913,7350,city_152,0.698,Male,No relevent experience,Full time course,Graduate,STEM,4,No information,Other,1,83,0,152,1,1,0,0,5,4,8,3,1
8914,8120,city_16,0.91,Prefer not to say,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Other,2,160,0,16,3,0,3,0,5,4,1,3,2
8915,20998,city_16,0.91,Male,No relevent experience,no_enrollment,Masters,STEM,>20,No information,Other,3,156,0,16,1,1,3,2,5,21,8,3,3
8916,30851,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,1000-4999,Public Sector,1,46,0,114,1,0,3,0,5,1,2,4,1
8917,18984,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,1,8,0,90,1,0,3,0,5,10,7,5,1
8918,29760,city_16,0.91,Male,Has relevent experience,Part time course,High School,Other,4,<10,Other,1,16,0,16,1,0,2,1,4,4,7,3,1
8919,17686,city_40,0.7759999999999999,Prefer not to say,Has relevent experience,Full time course,Graduate,STEM,>20,1000-4999,Pvt Ltd,4,132,0,40,3,0,0,0,5,21,2,5,4
8920,19275,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,111,0,16,1,0,3,0,5,21,4,5,5
8921,20023,city_111,0.698,Prefer not to say,Has relevent experience,Full time course,Graduate,STEM,7,500-999,NGO,1,8,0,111,3,0,0,0,5,7,5,2,1
8922,31734,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,10/49,Early Stage Startup,1,28,0,21,1,0,3,0,5,2,0,0,1
8923,11772,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,11,1000-4999,Pvt Ltd,1,15,1,102,1,0,3,2,5,11,2,5,1
8924,28747,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,No information,Other,1,46,0,16,1,0,3,2,5,21,8,3,1
8925,6384,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,No Major,20,No information,Other,>4,156,0,114,1,0,3,0,3,20,8,3,5
8926,32706,city_160,0.92,Prefer not to say,Has relevent experience,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,>4,23,0,160,3,0,3,0,5,11,2,5,5
8927,21308,city_126,0.479,Male,Has relevent experience,Part time course,Graduate,STEM,2,No information,Other,2,26,0,126,1,0,2,0,5,2,8,3,2
8928,18176,city_97,0.925,Prefer not to say,No relevent experience,no_enrollment,Masters,Humanities,1,500-999,Other,never,13,0,97,3,1,3,2,2,1,5,3,0
8929,33062,city_98,0.9490000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Early Stage Startup,1,174,1,98,1,0,3,0,5,9,7,0,1
8930,14657,city_114,0.9259999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,4,10/49,Pvt Ltd,1,12,0,114,1,0,2,0,5,4,0,5,1
8931,19036,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,1,500-999,Pvt Ltd,1,46,0,16,0,0,3,0,5,1,5,5,1
8932,3401,city_57,0.866,Male,Has relevent experience,Part time course,Graduate,STEM,4,50-99,Other,1,33,0,57,1,0,2,0,5,4,4,3,1
8933,31654,city_21,0.624,Prefer not to say,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Early Stage Startup,1,112,1,21,3,0,3,2,5,6,4,0,1
8934,22128,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,70,0,103,1,0,3,0,5,6,3,5,1
8935,24437,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,2,1000-4999,Pvt Ltd,2,46,0,103,1,0,3,0,0,2,2,5,2
8936,17720,city_103,0.92,Female,No relevent experience,Full time course,Graduate,STEM,3,<10,Early Stage Startup,1,104,1,103,0,1,0,0,5,3,7,0,1
8937,22067,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,>4,107,0,103,1,0,3,0,5,19,3,5,5
8938,25884,city_70,0.698,Male,No relevent experience,no_enrollment,High School,Other,3,No information,Other,never,26,1,70,1,1,3,1,4,3,8,3,0
8939,2739,city_16,0.91,Prefer not to say,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Pvt Ltd,>4,105,0,16,3,0,3,0,5,7,7,5,5
8940,8988,city_19,0.682,Prefer not to say,Has relevent experience,no_enrollment,Graduate,STEM,5,No information,Other,2,22,0,19,3,0,3,0,5,5,8,3,2
8941,32470,city_77,0.83,Male,Has relevent experience,Full time course,Graduate,STEM,11,<10,Pvt Ltd,1,15,0,77,1,0,0,0,5,11,7,5,1
8942,5711,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,162,0,16,1,0,3,0,5,21,4,5,5
8943,875,city_160,0.92,Prefer not to say,Has relevent experience,no_enrollment,Graduate,STEM,12,<10,Pvt Ltd,1,70,1,160,3,0,3,0,5,12,7,5,1
8944,6345,city_114,0.9259999999999999,Prefer not to say,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,never,16,0,114,3,0,3,2,5,15,1,5,0
8945,1227,city_123,0.738,Male,No relevent experience,no_enrollment,Graduate,STEM,10,No information,Other,never,32,0,123,1,1,3,0,5,10,8,3,0
8946,17913,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,NGO,1,62,0,11,1,0,3,0,5,3,1,2,1
8947,9971,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,No Major,2,<10,Pvt Ltd,1,130,0,16,1,0,3,0,3,2,7,5,1
8948,7319,city_21,0.624,Prefer not to say,Has relevent experience,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,2,8,0,21,3,0,3,0,5,12,2,5,2
8949,30102,city_28,0.9390000000000001,Prefer not to say,No relevent experience,no_enrollment,Masters,Business Degree,>20,10000+,Pvt Ltd,>4,42,1,28,3,1,3,2,1,21,3,5,5
8950,9985,city_53,0.74,Female,Has relevent experience,Full time course,Graduate,STEM,11,10/49,Pvt Ltd,never,73,0,53,0,0,0,0,5,11,0,5,0
8951,9394,city_128,0.527,Male,No relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,15,0,128,1,1,3,0,5,5,1,5,1
8952,21586,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,Humanities,1,No information,Other,1,42,1,16,1,1,3,0,2,1,8,3,1
8953,28297,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,77,0,103,1,0,3,0,5,21,3,5,1
8954,16350,city_90,0.698,Prefer not to say,No relevent experience,no_enrollment,High School,Other,1,No information,Other,never,6,0,90,3,1,3,1,4,1,8,3,0
8955,5114,city_103,0.92,Prefer not to say,Has relevent experience,No information,Graduate,STEM,3,50-99,Funded Startup,1,52,0,103,3,0,1,0,5,3,4,1,1
8956,31595,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,58,0,103,1,0,3,0,5,21,2,5,5
8957,23081,city_103,0.92,Prefer not to say,No relevent experience,Full time course,High School,Other,5,No information,Other,1,56,0,103,3,1,0,1,4,5,8,3,1
8958,3752,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,3,29,0,114,1,0,3,0,5,7,3,5,3
8959,9106,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,95,0,104,1,0,3,0,5,21,4,5,5
8960,11651,city_23,0.899,Prefer not to say,Has relevent experience,no_enrollment,High School,Other,3,No information,Other,3,21,0,23,3,0,3,1,4,3,8,3,3
8961,27318,city_162,0.767,Male,Has relevent experience,Part time course,Graduate,STEM,7,50-99,Funded Startup,1,57,0,162,1,0,2,0,5,7,4,1,1
8962,4470,city_16,0.91,Prefer not to say,No relevent experience,no_enrollment,Masters,STEM,>20,No information,Other,>4,34,0,16,3,1,3,2,5,21,8,3,5
8963,781,city_114,0.9259999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,11,10/49,Early Stage Startup,2,26,0,114,1,0,2,0,5,11,0,0,2
8964,20854,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,1,11,0,73,1,0,3,0,5,10,1,5,1
8965,14043,city_158,0.7659999999999999,Prefer not to say,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,>4,97,1,158,3,0,3,0,5,15,4,5,5
8966,12637,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,10000+,Pvt Ltd,1,151,1,103,1,1,3,0,5,0,3,5,1
8967,20626,city_114,0.9259999999999999,Male,Has relevent experience,Part time course,Graduate,Arts,7,50-99,Pvt Ltd,2,19,0,114,1,0,2,0,0,7,4,5,2
8968,14932,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Public Sector,3,24,0,103,1,0,3,2,5,7,1,4,3
8969,22243,city_159,0.843,Male,No relevent experience,no_enrollment,High School,Other,>20,No information,Other,>4,248,0,159,1,1,3,1,4,21,8,3,5
8970,31589,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10/49,Pvt Ltd,3,54,0,16,1,0,3,0,5,17,0,5,3
8971,13897,city_103,0.92,Male,No relevent experience,Full time course,High School,Other,5,10/49,Public Sector,1,17,1,103,1,1,0,1,4,5,0,4,1
8972,9427,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Humanities,17,1000-4999,Pvt Ltd,>4,11,0,16,1,0,3,0,2,17,2,5,5
8973,11499,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,2,76,0,114,1,0,3,0,5,10,7,5,2
8974,29870,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,90,0,103,0,0,3,0,5,21,1,5,1
8975,14769,city_102,0.804,Male,No relevent experience,no_enrollment,Phd,STEM,20,10/49,Pvt Ltd,2,188,0,102,1,1,3,3,5,20,0,5,2
8976,13012,city_103,0.92,Prefer not to say,Has relevent experience,no_enrollment,Masters,STEM,3,10000+,Pvt Ltd,1,50,0,103,3,0,3,2,5,3,3,5,1
8977,33075,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,9,<10,Pvt Ltd,1,47,0,136,1,0,3,2,5,9,7,5,1
8978,11178,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,No information,Other,1,88,0,102,1,0,3,0,5,4,8,3,1
8979,29266,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,500-999,Pvt Ltd,>4,28,0,16,1,0,3,0,5,16,5,5,5
8980,24517,city_100,0.887,Prefer not to say,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,3,0,100,3,0,3,0,5,21,1,5,2
8981,2860,city_21,0.624,Prefer not to say,Has relevent experience,no_enrollment,Graduate,STEM,9,No information,Other,2,28,0,21,3,0,3,0,5,9,8,3,2
8982,380,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,5000-9999,Pvt Ltd,1,110,0,103,1,0,3,0,5,20,6,5,1
8983,26459,city_21,0.624,Prefer not to say,Has relevent experience,no_enrollment,Graduate,STEM,2,<10,Funded Startup,1,35,0,21,3,0,3,0,5,2,7,1,1
8984,13749,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,<10,Pvt Ltd,4,26,1,114,1,0,3,2,2,21,7,5,4
8985,31847,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,No information,Other,>4,87,0,103,1,0,3,2,5,21,8,3,5
8986,21911,city_114,0.9259999999999999,Prefer not to say,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Pvt Ltd,4,83,0,114,3,0,3,0,5,5,0,5,4
8987,23011,city_103,0.92,Prefer not to say,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,58,0,103,3,0,3,0,5,12,4,5,1
8988,32494,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,6,100-500,Pvt Ltd,3,166,1,103,1,0,3,0,1,6,1,5,3
8989,13363,city_90,0.698,Male,Has relevent experience,Full time course,Masters,STEM,12,100-500,Pvt Ltd,1,33,0,90,1,0,0,2,5,12,1,5,1
8990,31470,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,5,10/49,Funded Startup,1,24,1,21,1,1,3,0,5,5,0,1,1
8991,33338,city_103,0.92,Prefer not to say,No relevent experience,Part time course,Graduate,Other,6,No information,Other,1,98,0,103,3,1,2,0,4,6,8,3,1
8992,24663,city_159,0.843,Male,No relevent experience,Full time course,High School,Other,2,No information,Other,2,48,0,159,1,1,0,1,4,2,8,3,2
8993,22540,city_123,0.738,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,5000-9999,Pvt Ltd,1,17,1,123,1,0,3,0,5,8,6,5,1
8994,17413,city_146,0.735,Prefer not to say,No relevent experience,no_enrollment,Graduate,STEM,4,<10,Early Stage Startup,never,28,0,146,3,1,3,0,5,4,7,0,0
8995,988,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,2,78,0,16,1,0,3,2,5,11,3,5,2
8996,1148,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,NGO,1,190,0,103,1,0,3,0,5,11,4,2,1
8997,16930,city_114,0.9259999999999999,Male,Has relevent experience,No information,Masters,STEM,19,10000+,Pvt Ltd,1,294,0,114,1,0,1,2,5,19,3,5,1
8998,23509,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,<10,Funded Startup,1,26,0,16,1,0,3,0,4,21,7,1,1
